image_id,filename,source_group,source_video,source_frame,timestamp_seconds,augmentation,dx_pixels,dy_pixels,rotation_deg,scale,instance_count
107,95_fur_incin_AB_Stacks_Thermal__frame_004270__aug_01.jpg,95_fur_incin_AB_Stacks_Thermal__frame_004270,95.fur incin AB Stacks Thermal.mp4,4270,175.63396226415094,aug_01,-34.812699417798,-2.4748147691148787,0.4690559755978163,0.9874755573418617,2
108,95_fur_incin_AB_Stacks_Thermal__frame_004270__aug_02.jpg,95_fur_incin_AB_Stacks_Thermal__frame_004270,95.fur incin AB Stacks Thermal.mp4,4270,175.63396226415094,aug_02,-23.38540475454927,-9.619409369288373,1.2447886103481167,1.0041524229591456,2
109,95_fur_incin_AB_Stacks_Thermal__frame_004392__original.jpg,95_fur_incin_AB_Stacks_Thermal__frame_004392,95.fur incin AB Stacks Thermal.mp4,4392,180.6520754716981,original,0.0,0.0,0.0,1.0,2
110,95_fur_incin_AB_Stacks_Thermal__frame_004392__aug_01.jpg,95_fur_incin_AB_Stacks_Thermal__frame_004392,95.fur incin AB Stacks Thermal.mp4,4392,180.6520754716981,aug_01,-14.797258818591079,-18.782317091264588,0.9433899560604688,1.0119840210985431,2
111,95_fur_incin_AB_Stacks_Thermal__frame_004392__aug_02.jpg,95_fur_incin_AB_Stacks_Thermal__frame_004392,95.fur incin AB Stacks Thermal.mp4,4392,180.6520754716981,aug_02,30.987336852082848,0.023608855896277703,-0.03102390327457849,0.974826511113958,2
112,95_fur_incin_AB_Stacks_Thermal__frame_004514__original.jpg,95_fur_incin_AB_Stacks_Thermal__frame_004514,95.fur incin AB Stacks Thermal.mp4,4514,185.67018867924529,original,0.0,0.0,0.0,1.0,2
113,95_fur_incin_AB_Stacks_Thermal__frame_004514__aug_01.jpg,95_fur_incin_AB_Stacks_Thermal__frame_004514,95.fur incin AB Stacks Thermal.mp4,4514,185.67018867924529,aug_01,-32.209745107147086,-3.398566791961372,-0.8883920832085002,0.9850220741447202,2
114,95_fur_incin_AB_Stacks_Thermal__frame_004514__aug_02.jpg,95_fur_incin_AB_Stacks_Thermal__frame_004514,95.fur incin AB Stacks Thermal.mp4,4514,185.67018867924529,aug_02,29.12509515487372,-15.925542638843703,0.42664812638927163,1.0080870831672453,2
115,95_fur_incin_AB_Stacks_Thermal__frame_004636__original.jpg,95_fur_incin_AB_Stacks_Thermal__frame_004636,95.fur incin AB Stacks Thermal.mp4,4636,190.68830188679243,original,0.0,0.0,0.0,1.0,2
116,95_fur_incin_AB_Stacks_Thermal__frame_004636__aug_01.jpg,95_fur_incin_AB_Stacks_Thermal__frame_004636,95.fur incin AB Stacks Thermal.mp4,4636,190.68830188679243,aug_01,-0.5791938466290674,-20.43787968530864,-0.7601947185267477,0.9899985036199055,2
117,95_fur_incin_AB_Stacks_Thermal__frame_004636__aug_02.jpg,95_fur_incin_AB_Stacks_Thermal__frame_004636,95.fur incin AB Stacks Thermal.mp4,4636,190.68830188679243,aug_02,2.981551605003652,-4.337621460033926,-1.5620872930273644,0.9917067615491005,2
118,95_fur_incin_AB_Stacks_Thermal__frame_004758__original.jpg,95_fur_incin_AB_Stacks_Thermal__frame_004758,95.fur incin AB Stacks Thermal.mp4,4758,195.7064150943396,original,0.0,0.0,0.0,1.0,2
119,95_fur_incin_AB_Stacks_Thermal__frame_004758__aug_01.jpg,95_fur_incin_AB_Stacks_Thermal__frame_004758,95.fur incin AB Stacks Thermal.mp4,4758,195.7064150943396,aug_01,-23.91352853363373,2.5419503501334972,0.26125704526866533,0.9755925520768913,2
120,95_fur_incin_AB_Stacks_Thermal__frame_004758__aug_02.jpg,95_fur_incin_AB_Stacks_Thermal__frame_004758,95.fur incin AB Stacks Thermal.mp4,4758,195.7064150943396,aug_02,-0.7251757341009295,-17.570229080860543,0.19290288851936843,0.9907074365015804,2
121,95_fur_incin_AB_Stacks_Thermal__frame_004880__original.jpg,95_fur_incin_AB_Stacks_Thermal__frame_004880,95.fur incin AB Stacks Thermal.mp4,4880,200.72452830188678,original,0.0,0.0,0.0,1.0,2
122,95_fur_incin_AB_Stacks_Thermal__frame_004880__aug_01.jpg,95_fur_incin_AB_Stacks_Thermal__frame_004880,95.fur incin AB Stacks Thermal.mp4,4880,200.72452830188678,aug_01,3.6342191949567706,2.1715031479336524,-0.22327691566749452,0.9893066410137422,2
123,95_fur_incin_AB_Stacks_Thermal__frame_004880__aug_02.jpg,95_fur_incin_AB_Stacks_Thermal__frame_004880,95.fur incin AB Stacks Thermal.mp4,4880,200.72452830188678,aug_02,19.288113256948115,-22.817635045134903,1.2235257578259793,1.0123136728615,2
124,95_fur_incin_AB_Stacks_Thermal__frame_005002__original.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005002,95.fur incin AB Stacks Thermal.mp4,5002,205.74264150943395,original,0.0,0.0,0.0,1.0,2
125,95_fur_incin_AB_Stacks_Thermal__frame_005002__aug_01.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005002,95.fur incin AB Stacks Thermal.mp4,5002,205.74264150943395,aug_01,1.8165760765293015,-2.153596276287889,1.112219137853213,0.9945987171847819,2
126,95_fur_incin_AB_Stacks_Thermal__frame_005002__aug_02.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005002,95.fur incin AB Stacks Thermal.mp4,5002,205.74264150943395,aug_02,10.834692849941362,-17.281939061422555,-0.1525469950763405,1.028152217834453,2
127,95_fur_incin_AB_Stacks_Thermal__frame_005124__original.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005124,95.fur incin AB Stacks Thermal.mp4,5124,210.76075471698113,original,0.0,0.0,0.0,1.0,2
128,95_fur_incin_AB_Stacks_Thermal__frame_005124__aug_01.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005124,95.fur incin AB Stacks Thermal.mp4,5124,210.76075471698113,aug_01,-23.101144565233184,-21.05158246700027,1.8541979932242745,1.0071826221122449,2
129,95_fur_incin_AB_Stacks_Thermal__frame_005124__aug_02.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005124,95.fur incin AB Stacks Thermal.mp4,5124,210.76075471698113,aug_02,-1.175435725854875,-13.139714903621268,0.35961346175369435,1.0044887158107187,2
130,95_fur_incin_AB_Stacks_Thermal__frame_005246__original.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005246,95.fur incin AB Stacks Thermal.mp4,5246,215.7788679245283,original,0.0,0.0,0.0,1.0,2
131,95_fur_incin_AB_Stacks_Thermal__frame_005246__aug_01.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005246,95.fur incin AB Stacks Thermal.mp4,5246,215.7788679245283,aug_01,10.243842622336594,-9.553355802368197,-0.295884049185942,1.004774428322104,2
132,95_fur_incin_AB_Stacks_Thermal__frame_005246__aug_02.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005246,95.fur incin AB Stacks Thermal.mp4,5246,215.7788679245283,aug_02,16.265183755746683,-20.493331212689053,-1.0244477418542237,1.0148488518963024,2
133,95_fur_incin_AB_Stacks_Thermal__frame_005368__original.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005368,95.fur incin AB Stacks Thermal.mp4,5368,220.79698113207547,original,0.0,0.0,0.0,1.0,2
134,95_fur_incin_AB_Stacks_Thermal__frame_005368__aug_01.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005368,95.fur incin AB Stacks Thermal.mp4,5368,220.79698113207547,aug_01,-22.705195068898536,-18.392010112660824,0.19703879492210508,1.0282893748726805,2
135,95_fur_incin_AB_Stacks_Thermal__frame_005368__aug_02.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005368,95.fur incin AB Stacks Thermal.mp4,5368,220.79698113207547,aug_02,-11.289932233867962,-19.24151462751203,2.314466464344388,0.9784454209003529,2
136,95_fur_incin_AB_Stacks_Thermal__frame_005490__original.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005490,95.fur incin AB Stacks Thermal.mp4,5490,225.81509433962262,original,0.0,0.0,0.0,1.0,2
137,95_fur_incin_AB_Stacks_Thermal__frame_005490__aug_01.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005490,95.fur incin AB Stacks Thermal.mp4,5490,225.81509433962262,aug_01,16.95883103357211,-17.27385487950825,-0.42557736281596537,0.9759412980826316,2
138,95_fur_incin_AB_Stacks_Thermal__frame_005490__aug_02.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005490,95.fur incin AB Stacks Thermal.mp4,5490,225.81509433962262,aug_02,-0.7457073547269815,-4.594205715114974,2.2576076269052976,0.9719629772113028,2
139,95_fur_incin_AB_Stacks_Thermal__frame_005612__original.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005612,95.fur incin AB Stacks Thermal.mp4,5612,230.8332075471698,original,0.0,0.0,0.0,1.0,2
140,95_fur_incin_AB_Stacks_Thermal__frame_005612__aug_01.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005612,95.fur incin AB Stacks Thermal.mp4,5612,230.8332075471698,aug_01,-9.892831115137746,-5.093017862781345,-1.5509571891946021,0.9773295831452358,2
141,95_fur_incin_AB_Stacks_Thermal__frame_005612__aug_02.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005612,95.fur incin AB Stacks Thermal.mp4,5612,230.8332075471698,aug_02,6.8002171663681565,-23.932127263181467,1.4339729522730837,0.9846141338298414,2
142,95_fur_incin_AB_Stacks_Thermal__frame_005734__original.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005734,95.fur incin AB Stacks Thermal.mp4,5734,235.85132075471697,original,0.0,0.0,0.0,1.0,2
143,95_fur_incin_AB_Stacks_Thermal__frame_005734__aug_01.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005734,95.fur incin AB Stacks Thermal.mp4,5734,235.85132075471697,aug_01,-20.498984075733908,-14.202432404066261,1.848477133847723,0.9897135732059338,2
144,95_fur_incin_AB_Stacks_Thermal__frame_005734__aug_02.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005734,95.fur incin AB Stacks Thermal.mp4,5734,235.85132075471697,aug_02,-24.87184137756444,-18.50039342782816,-1.2467290163593807,0.9804698272540836,2
145,95_fur_incin_AB_Stacks_Thermal__frame_005856__original.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005856,95.fur incin AB Stacks Thermal.mp4,5856,240.86943396226414,original,0.0,0.0,0.0,1.0,2
146,95_fur_incin_AB_Stacks_Thermal__frame_005856__aug_01.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005856,95.fur incin AB Stacks Thermal.mp4,5856,240.86943396226414,aug_01,11.274034981812179,-23.710992510690083,-2.4256983638464558,1.0173990798540853,2
147,95_fur_incin_AB_Stacks_Thermal__frame_005856__aug_02.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005856,95.fur incin AB Stacks Thermal.mp4,5856,240.86943396226414,aug_02,-18.34478757366759,-8.811426901898876,-1.628768992969114,0.9731439410716706,2
148,95_fur_incin_AB_Stacks_Thermal__frame_005978__original.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005978,95.fur incin AB Stacks Thermal.mp4,5978,245.8875471698113,original,0.0,0.0,0.0,1.0,2
149,95_fur_incin_AB_Stacks_Thermal__frame_005978__aug_01.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005978,95.fur incin AB Stacks Thermal.mp4,5978,245.8875471698113,aug_01,31.179095007907435,-22.831748155041414,1.4161349799018979,1.0220188544655904,2
150,95_fur_incin_AB_Stacks_Thermal__frame_005978__aug_02.jpg,95_fur_incin_AB_Stacks_Thermal__frame_005978,95.fur incin AB Stacks Thermal.mp4,5978,245.8875471698113,aug_02,1.501585029915887,-2.0978738951158995,2.320130915610143,0.9736495244496703,2
151,95_fur_incin_AB_Stacks_Thermal__frame_006100__original.jpg,95_fur_incin_AB_Stacks_Thermal__frame_006100,95.fur incin AB Stacks Thermal.mp4,6100,250.9056603773585,original,0.0,0.0,0.0,1.0,2
152,95_fur_incin_AB_Stacks_Thermal__frame_006100__aug_01.jpg,95_fur_incin_AB_Stacks_Thermal__frame_006100,95.fur incin AB Stacks Thermal.mp4,6100,250.9056603773585,aug_01,-1.4712662301145727,-4.919137274371977,0.9304874803111636,0.9994161312486535,2
153,95_fur_incin_AB_Stacks_Thermal__frame_006100__aug_02.jpg,95_fur_incin_AB_Stacks_Thermal__frame_006100,95.fur incin AB Stacks Thermal.mp4,6100,250.9056603773585,aug_02,28.679058038066053,-21.325464211677474,-2.09604761294604,1.0064978454180065,2
154,95_fur_incin_AB_Stacks_Thermal__frame_006222__original.jpg,95_fur_incin_AB_Stacks_Thermal__frame_006222,95.fur incin AB Stacks Thermal.mp4,6222,255.92377358490566,original,0.0,0.0,0.0,1.0,2
155,95_fur_incin_AB_Stacks_Thermal__frame_006222__aug_01.jpg,95_fur_incin_AB_Stacks_Thermal__frame_006222,95.fur incin AB Stacks Thermal.mp4,6222,255.92377358490566,aug_01,-30.402243667592025,-11.24920002210234,0.6653836215050775,1.0029013860429017,2
156,95_fur_incin_AB_Stacks_Thermal__frame_006222__aug_02.jpg,95_fur_incin_AB_Stacks_Thermal__frame_006222,95.fur incin AB Stacks Thermal.mp4,6222,255.92377358490566,aug_02,7.3798754074719,-20.0410769160479,1.0088970927303311,1.0211675642377345,2
157,95_fur_incin_AB_Stacks_Thermal__frame_006344__original.jpg,95_fur_incin_AB_Stacks_Thermal__frame_006344,95.fur incin AB Stacks Thermal.mp4,6344,260.9418867924528,original,0.0,0.0,0.0,1.0,2
158,95_fur_incin_AB_Stacks_Thermal__frame_006344__aug_01.jpg,95_fur_incin_AB_Stacks_Thermal__frame_006344,95.fur incin AB Stacks Thermal.mp4,6344,260.9418867924528,aug_01,-3.3911558824302936,-13.57532128177078,-0.805341905824124,0.9972099341744468,2
159,95_fur_incin_AB_Stacks_Thermal__frame_006344__aug_02.jpg,95_fur_incin_AB_Stacks_Thermal__frame_006344,95.fur incin AB Stacks Thermal.mp4,6344,260.9418867924528,aug_02,-5.8807244816953315,-20.245708036218456,-0.3661799686952101,1.0099064717836186,2
160,95_fur_incin_AB_Stacks_Thermal__frame_006466__original.jpg,95_fur_incin_AB_Stacks_Thermal__frame_006466,95.fur incin AB Stacks Thermal.mp4,6466,265.96,original,0.0,0.0,0.0,1.0,2
161,95_fur_incin_AB_Stacks_Thermal__frame_006466__aug_01.jpg,95_fur_incin_AB_Stacks_Thermal__frame_006466,95.fur incin AB Stacks Thermal.mp4,6466,265.96,aug_01,-8.79892835951242,-17.36805376156381,2.114925178671922,0.9740279984881989,2
162,95_fur_incin_AB_Stacks_Thermal__frame_006466__aug_02.jpg,95_fur_incin_AB_Stacks_Thermal__frame_006466,95.fur incin AB Stacks Thermal.mp4,6466,265.96,aug_02,23.224032193239815,-20.33849491481613,-2.017177837171072,1.014327759909323,2
163,95_fur_incin_AB_Stacks_Thermal__frame_006588__original.jpg,95_fur_incin_AB_Stacks_Thermal__frame_006588,95.fur incin AB Stacks Thermal.mp4,6588,270.97811320754715,original,0.0,0.0,0.0,1.0,2
164,95_fur_incin_AB_Stacks_Thermal__frame_006588__aug_01.jpg,95_fur_incin_AB_Stacks_Thermal__frame_006588,95.fur incin AB Stacks Thermal.mp4,6588,270.97811320754715,aug_01,-11.924781300865646,-18.888435732272036,-0.7320096018311617,1.0099204312001748,2
165,95_fur_incin_AB_Stacks_Thermal__frame_006588__aug_02.jpg,95_fur_incin_AB_Stacks_Thermal__frame_006588,95.fur incin AB Stacks Thermal.mp4,6588,270.97811320754715,aug_02,7.028706385727389,-7.417690715342552,0.3895925919492744,0.9827643283403203,2
166,95_fur_incin_AB_Stacks_Thermal__frame_006710__original.jpg,95_fur_incin_AB_Stacks_Thermal__frame_006710,95.fur incin AB Stacks Thermal.mp4,6710,275.9962264150943,original,0.0,0.0,0.0,1.0,2
167,95_fur_incin_AB_Stacks_Thermal__frame_006710__aug_01.jpg,95_fur_incin_AB_Stacks_Thermal__frame_006710,95.fur incin AB Stacks Thermal.mp4,6710,275.9962264150943,aug_01,9.9889414680882,-23.68730842732083,2.1454214549746817,1.0197676473975799,2
168,95_fur_incin_AB_Stacks_Thermal__frame_006710__aug_02.jpg,95_fur_incin_AB_Stacks_Thermal__frame_006710,95.fur incin AB Stacks Thermal.mp4,6710,275.9962264150943,aug_02,-16.278659239212256,-15.97919640195728,1.0134938643280234,0.9885390813297946,2
169,95_fur_incin_AB_Stacks_Thermal__frame_006832__original.jpg,95_fur_incin_AB_Stacks_Thermal__frame_006832,95.fur incin AB Stacks Thermal.mp4,6832,281.0143396226415,original,0.0,0.0,0.0,1.0,2
170,95_fur_incin_AB_Stacks_Thermal__frame_006832__aug_01.jpg,95_fur_incin_AB_Stacks_Thermal__frame_006832,95.fur incin AB Stacks Thermal.mp4,6832,281.0143396226415,aug_01,-11.212274025591913,-24.694710529817065,1.8493135326821903,1.0039792656856825,2
171,95_fur_incin_AB_Stacks_Thermal__frame_006832__aug_02.jpg,95_fur_incin_AB_Stacks_Thermal__frame_006832,95.fur incin AB Stacks Thermal.mp4,6832,281.0143396226415,aug_02,-6.945095920033911,-17.906267292436567,0.6658600632775693,0.9718394259028543,2
172,95_fur_incin_AB_Stacks_Thermal__frame_006954__original.jpg,95_fur_incin_AB_Stacks_Thermal__frame_006954,95.fur incin AB Stacks Thermal.mp4,6954,286.0324528301887,original,0.0,0.0,0.0,1.0,2
173,95_fur_incin_AB_Stacks_Thermal__frame_006954__aug_01.jpg,95_fur_incin_AB_Stacks_Thermal__frame_006954,95.fur incin AB Stacks Thermal.mp4,6954,286.0324528301887,aug_01,17.227823340399468,-14.243355998324454,-0.40083753117748433,0.9904537589061599,2
174,95_fur_incin_AB_Stacks_Thermal__frame_006954__aug_02.jpg,95_fur_incin_AB_Stacks_Thermal__frame_006954,95.fur incin AB Stacks Thermal.mp4,6954,286.0324528301887,aug_02,-29.05300720159745,-22.369558678723912,-1.7129505144642343,1.0070702909155618,2
175,95_fur_incin_AB_Stacks_Thermal__frame_007076__original.jpg,95_fur_incin_AB_Stacks_Thermal__frame_007076,95.fur incin AB Stacks Thermal.mp4,7076,291.05056603773585,original,0.0,0.0,0.0,1.0,2
176,95_fur_incin_AB_Stacks_Thermal__frame_007076__aug_01.jpg,95_fur_incin_AB_Stacks_Thermal__frame_007076,95.fur incin AB Stacks Thermal.mp4,7076,291.05056603773585,aug_01,12.177809742917916,-11.394857822689053,0.809693464041306,0.9991397022934598,2
177,95_fur_incin_AB_Stacks_Thermal__frame_007076__aug_02.jpg,95_fur_incin_AB_Stacks_Thermal__frame_007076,95.fur incin AB Stacks Thermal.mp4,7076,291.05056603773585,aug_02,-4.05690693115546,-11.341657781761526,1.2747157183418532,0.9768290504866121,2
178,95_fur_incin_AB_Stacks_Thermal__frame_007198__original.jpg,95_fur_incin_AB_Stacks_Thermal__frame_007198,95.fur incin AB Stacks Thermal.mp4,7198,296.068679245283,original,0.0,0.0,0.0,1.0,2
179,95_fur_incin_AB_Stacks_Thermal__frame_007198__aug_01.jpg,95_fur_incin_AB_Stacks_Thermal__frame_007198,95.fur incin AB Stacks Thermal.mp4,7198,296.068679245283,aug_01,-4.906045662147676,-10.837676495977533,0.892431273800665,0.999197965201855,2
180,95_fur_incin_AB_Stacks_Thermal__frame_007198__aug_02.jpg,95_fur_incin_AB_Stacks_Thermal__frame_007198,95.fur incin AB Stacks Thermal.mp4,7198,296.068679245283,aug_02,11.69927911154447,-22.729131869778623,-0.5236830195618554,1.005959497416667,2
181,95_fur_incin_AB_Stacks_Thermal__frame_007320__original.jpg,95_fur_incin_AB_Stacks_Thermal__frame_007320,95.fur incin AB Stacks Thermal.mp4,7320,301.0867924528302,original,0.0,0.0,0.0,1.0,2
182,95_fur_incin_AB_Stacks_Thermal__frame_007320__aug_01.jpg,95_fur_incin_AB_Stacks_Thermal__frame_007320,95.fur incin AB Stacks Thermal.mp4,7320,301.0867924528302,aug_01,-34.4619039870082,-9.929031899078161,-1.4438301038984385,0.9782340883154396,2
183,95_fur_incin_AB_Stacks_Thermal__frame_007320__aug_02.jpg,95_fur_incin_AB_Stacks_Thermal__frame_007320,95.fur incin AB Stacks Thermal.mp4,7320,301.0867924528302,aug_02,-22.70136386869104,-5.989627714238189,1.018356316913318,1.0000157407933727,2
184,97_A_200_Corridor_Thermal__frame_000000__original.jpg,97_A_200_Corridor_Thermal__frame_000000,97. A- 200 Corridor Thermal.mp4,0,0.0,original,0.0,0.0,0.0,1.0,4
185,97_A_200_Corridor_Thermal__frame_000000__aug_01.jpg,97_A_200_Corridor_Thermal__frame_000000,97. A- 200 Corridor Thermal.mp4,0,0.0,aug_01,10.60628250315635,6.605971279725871,1.6759916925514737,0.9901232751812177,4
186,97_A_200_Corridor_Thermal__frame_000000__aug_02.jpg,97_A_200_Corridor_Thermal__frame_000000,97. A- 200 Corridor Thermal.mp4,0,0.0,aug_02,16.537536862593626,29.882332176453644,3.358158013931077,0.9505755857557461,4
187,97_A_200_Corridor_Thermal__frame_000000__aug_03.jpg,97_A_200_Corridor_Thermal__frame_000000,97. A- 200 Corridor Thermal.mp4,0,0.0,aug_03,48.22781037405757,-23.10151726595397,0.7109703064232953,1.0028755051600757,4
188,97_A_200_Corridor_Thermal__frame_000000__aug_04.jpg,97_A_200_Corridor_Thermal__frame_000000,97. A- 200 Corridor Thermal.mp4,0,0.0,aug_04,56.829182421207065,-13.556226107485774,1.8190328453912343,1.0382738321829823,4
189,97_A_200_Corridor_Thermal__frame_000123__original.jpg,97_A_200_Corridor_Thermal__frame_000123,97. A- 200 Corridor Thermal.mp4,123,4.983872627066749,original,0.0,0.0,0.0,1.0,4
190,97_A_200_Corridor_Thermal__frame_000123__aug_01.jpg,97_A_200_Corridor_Thermal__frame_000123,97. A- 200 Corridor Thermal.mp4,123,4.983872627066749,aug_01,44.10518080500198,-23.735803594794813,-2.828446253778445,0.9636726163388779,4
191,97_A_200_Corridor_Thermal__frame_000123__aug_02.jpg,97_A_200_Corridor_Thermal__frame_000123,97. A- 200 Corridor Thermal.mp4,123,4.983872627066749,aug_02,14.335857938243208,23.419376599220286,1.2440720841499129,0.9612575354736674,4
192,97_A_200_Corridor_Thermal__frame_000123__aug_03.jpg,97_A_200_Corridor_Thermal__frame_000123,97. A- 200 Corridor Thermal.mp4,123,4.983872627066749,aug_03,38.19873249465843,-0.5294677484350245,2.0355666019758862,1.03118525795293,4
193,97_A_200_Corridor_Thermal__frame_000123__aug_04.jpg,97_A_200_Corridor_Thermal__frame_000123,97. A- 200 Corridor Thermal.mp4,123,4.983872627066749,aug_04,17.433049121865267,32.78221873482745,1.0177392551981743,0.9581148881671692,4
194,97_A_200_Corridor_Thermal__frame_000246__original.jpg,97_A_200_Corridor_Thermal__frame_000246,97. A- 200 Corridor Thermal.mp4,246,9.967745254133497,original,0.0,0.0,0.0,1.0,4
195,97_A_200_Corridor_Thermal__frame_000246__aug_01.jpg,97_A_200_Corridor_Thermal__frame_000246,97. A- 200 Corridor Thermal.mp4,246,9.967745254133497,aug_01,49.741072003852636,10.350754957401627,0.05654253867164094,0.9955253990712727,4
196,97_A_200_Corridor_Thermal__frame_000246__aug_02.jpg,97_A_200_Corridor_Thermal__frame_000246,97. A- 200 Corridor Thermal.mp4,246,9.967745254133497,aug_02,-21.918711382642535,19.288399425071646,0.03639201200765907,0.9607070693723637,4
197,97_A_200_Corridor_Thermal__frame_000246__aug_03.jpg,97_A_200_Corridor_Thermal__frame_000246,97. A- 200 Corridor Thermal.mp4,246,9.967745254133497,aug_03,61.320307939206515,-17.137630132563515,-0.9865655515495986,1.0349994349436253,4
198,97_A_200_Corridor_Thermal__frame_000246__aug_04.jpg,97_A_200_Corridor_Thermal__frame_000246,97. A- 200 Corridor Thermal.mp4,246,9.967745254133497,aug_04,25.95802163886067,2.3754005760756627,1.168198565867903,0.9908087639586525,4
199,97_A_200_Corridor_Thermal__frame_000369__original.jpg,97_A_200_Corridor_Thermal__frame_000369,97. A- 200 Corridor Thermal.mp4,369,14.951617881200246,original,0.0,0.0,0.0,1.0,4
200,97_A_200_Corridor_Thermal__frame_000369__aug_01.jpg,97_A_200_Corridor_Thermal__frame_000369,97. A- 200 Corridor Thermal.mp4,369,14.951617881200246,aug_01,62.67355745480856,-1.2356171214545455,-2.187655627728902,0.9565078423812495,4
201,97_A_200_Corridor_Thermal__frame_000369__aug_02.jpg,97_A_200_Corridor_Thermal__frame_000369,97. A- 200 Corridor Thermal.mp4,369,14.951617881200246,aug_02,37.28306462261382,-33.20558627134428,-0.9862410334198026,0.9594696654506141,4
202,97_A_200_Corridor_Thermal__frame_000369__aug_03.jpg,97_A_200_Corridor_Thermal__frame_000369,97. A- 200 Corridor Thermal.mp4,369,14.951617881200246,aug_03,46.388307936477574,24.39880323578896,2.472349757114409,0.959864699889287,4
203,97_A_200_Corridor_Thermal__frame_000369__aug_04.jpg,97_A_200_Corridor_Thermal__frame_000369,97. A- 200 Corridor Thermal.mp4,369,14.951617881200246,aug_04,-8.725723280631456,-8.022724965311987,1.4109033775082631,0.968503624173631,4
204,97_A_200_Corridor_Thermal__frame_000492__original.jpg,97_A_200_Corridor_Thermal__frame_000492,97. A- 200 Corridor Thermal.mp4,492,19.935490508266994,original,0.0,0.0,0.0,1.0,4
205,97_A_200_Corridor_Thermal__frame_000492__aug_01.jpg,97_A_200_Corridor_Thermal__frame_000492,97. A- 200 Corridor Thermal.mp4,492,19.935490508266994,aug_01,4.761560957756558,-17.147889309348933,2.468990968726291,0.9962818726038704,4
206,97_A_200_Corridor_Thermal__frame_000492__aug_02.jpg,97_A_200_Corridor_Thermal__frame_000492,97. A- 200 Corridor Thermal.mp4,492,19.935490508266994,aug_02,46.91587498159903,-11.89431375974705,3.5770413619529835,1.0581327752237892,4
207,97_A_200_Corridor_Thermal__frame_000492__aug_03.jpg,97_A_200_Corridor_Thermal__frame_000492,97. A- 200 Corridor Thermal.mp4,492,19.935490508266994,aug_03,65.27754144883261,28.520211562311616,2.410073793212381,0.9566078241524117,4
208,97_A_200_Corridor_Thermal__frame_000492__aug_04.jpg,97_A_200_Corridor_Thermal__frame_000492,97. A- 200 Corridor Thermal.mp4,492,19.935490508266994,aug_04,36.83635624083672,-20.448783036777904,3.2424496718259297,0.9576818387189925,4
209,97_A_200_Corridor_Thermal__frame_000615__original.jpg,97_A_200_Corridor_Thermal__frame_000615,97. A- 200 Corridor Thermal.mp4,615,24.919363135333743,original,0.0,0.0,0.0,1.0,4
210,97_A_200_Corridor_Thermal__frame_000615__aug_01.jpg,97_A_200_Corridor_Thermal__frame_000615,97. A- 200 Corridor Thermal.mp4,615,24.919363135333743,aug_01,31.812869945490448,2.499435529805183,-3.1105051174060927,0.9745721893647077,4
211,97_A_200_Corridor_Thermal__frame_000615__aug_02.jpg,97_A_200_Corridor_Thermal__frame_000615,97. A- 200 Corridor Thermal.mp4,615,24.919363135333743,aug_02,23.011982243881278,-37.29474405114644,3.7972359276177734,0.9481215187490615,4
212,97_A_200_Corridor_Thermal__frame_000615__aug_03.jpg,97_A_200_Corridor_Thermal__frame_000615,97. A- 200 Corridor Thermal.mp4,615,24.919363135333743,aug_03,3.648322345103878,0.6594926921807911,3.9066518847717395,1.0064982342901834,4
213,97_A_200_Corridor_Thermal__frame_000615__aug_04.jpg,97_A_200_Corridor_Thermal__frame_000615,97. A- 200 Corridor Thermal.mp4,615,24.919363135333743,aug_04,-5.924859157370548,-18.59016859424719,-3.6495497947270152,0.9639363800458226,4
214,97_A_200_Corridor_Thermal__frame_000738__original.jpg,97_A_200_Corridor_Thermal__frame_000738,97. A- 200 Corridor Thermal.mp4,738,29.90323576240049,original,0.0,0.0,0.0,1.0,4
